"term","estimate","std.error","statistic","p.value"
"(Intercept)",-3.69304151616792,0.697689459839482,-5.29324538888345,1.20164503636846e-07
"human_impact",-0.418597726285047,0.298375947371506,-1.40292047657532,0.160640554034832
"log10(area)",1.3979193605167,0.114956508059919,12.1604194848026,5.04987084265325e-34
"depth",-5.06798934758425,0.327485568315228,-15.4754585786997,5.08099078936909e-54
"eutro",-0.722296012926829,0.279739464705473,-2.58203115419309,0.00982207178928477
"log10(RT)",-0.266314609623837,0.1093849394096,-2.43465518252564,0.014905986708492
