"estimate","std.error","Adjusted.SE","statistic","p.value","term"
-4.19635082574125,0.676919044508314,0.677297706360071,6.19572572937424,0,"(Intercept)"
1.42090656593797,0.114948507700056,0.115017500887362,12.3538292431643,0,"log10(area)"
-4.96734892559784,0.319685298155605,0.319883483487604,15.5286195818558,0,"depth"
-0.763621164563741,0.273973239364691,0.274137554087289,2.78554015376015,0.00534386,"eutro"
-0.208956335750942,0.110263500288788,0.110331775240555,1.89389081518318,0.0582395,"log10(RT)"
-0.356559968239229,0.294736139482472,0.294918912472704,1.20901018266243,0.22665893,"human_impact"
