"estimate","std.error","Adjusted.SE","statistic","p.value","term"
-4.20722803870654,0.672146751815886,0.672527490284788,6.25584544793098,0,"(Intercept)"
1.48803370061433,0.117914000202008,0.117985069913021,12.6120508443255,0,"log10(area)"
-5.02373307545314,0.322211224741725,0.322410965784675,15.5817686387512,0,"depth"
-0.540516086624888,0.271933097384696,0.272096652405886,1.98648561768632,0.04697943,"eutro"
-0.391080640637254,0.111918554623877,0.111987914984121,3.49216824594607,0.00047912,"log10(RT)"
-0.33410773930328,0.294005468187417,0.294187788070752,1.13569547360996,0.25608404,"human_impact"
