"estimate","std.error","Adjusted.SE","statistic","p.value","term"
-8.04534114181052,3.46664499817142,3.51089538480981,2.29153542330523,0.0219325,"(Intercept)"
1.46124113001953,0.50196576007247,0.508472284078867,2.87378717734177,0.0040558,"log10(area)"
-13.9737058608288,3.28838085324321,3.33242302059977,4.19325691079694,2.75e-05,"log10(depth)"
-2.32779874903077,1.42154406724379,1.44041936912346,1.61605626731284,0.1060821,"eutro"
-1.58975358851549,1.11374942376586,1.12880004137138,1.40835713168835,0.1590253,"human_impact"
0.0637330414328074,0.465456023194586,0.471799297533984,0.135085070634758,0.8925446,"log10(RT)"
