"estimate","std.error","Adjusted.SE","statistic","p.value","term"
-3.62160623619926,0.693507450158549,0.693886391504698,5.21930719572953,1.8e-07,"(Intercept)"
1.41075453343176,0.117005861407953,0.117075448888675,12.0499604897798,0,"log10(area)"
-5.16563594372856,0.325780910281512,0.325982850120315,15.8463426582779,0,"depth"
-0.585900608450251,0.280097916730993,0.280264815674004,2.0905250166391,0.03657066,"eutro"
-0.35309079687677,0.110531199138061,0.110599717116272,3.19251084978427,0.00141042,"log10(RT)"
-0.403919697883582,0.29521913684764,0.29540220935619,1.36735503354528,0.17151405,"human_impact"
