"estimate","std.error","Adjusted.SE","statistic","p.value","term"
-6.72166282619149,3.50092912953929,3.54797589986573,1.89450633710501,0.0581578,"(Intercept)"
-1.98094118812028,1.15178898096786,1.167356419642,1.69694632657932,0.0897068,"human_impact"
1.35741033679034,0.504057094088011,0.510869692396165,2.6570578701265,0.0078826,"log10(area)"
-15.6655181083845,3.63124902936038,3.68021713071155,4.25668311188902,2.07e-05,"log10(depth)"
-2.86915764758449,1.46363958740651,1.4834228524952,1.93414685688467,0.0530951,"eutro"
0.213385602726682,0.459580495717193,0.465843697867554,0.458062658577278,0.6469074,"log10(RT)"
