"estimate","std.error","Adjusted.SE","statistic","p.value","term"
-6.23460048849353,3.67891012223695,3.72748566874313,1.67260213520707,0.0944056,"(Intercept)"
-2.30601526764829,1.24952282970613,1.26637470382239,1.82095809454175,0.0686132,"human_impact"
1.38621694374082,0.540957389036091,0.548270882493565,2.52834317488507,0.0114602,"log10(area)"
-17.589675750851,4.0386484499182,4.09239132302357,4.29814119971676,1.72e-05,"log10(depth)"
-4.07417119976202,1.6431464064293,1.66529392024925,2.44651778897519,0.0144244,"eutro"
0.436776466681739,0.52318545760016,0.530315473589993,0.82361629715415,0.4101576,"log10(RT)"
