"estimate","std.error","Adjusted.SE","statistic","p.value","term"
-3.90179390842511,0.687340969618788,0.687706742365085,5.67363044167125,1e-08,"(Intercept)"
-0.45140047430834,0.292621968502133,0.292803430443939,1.5416502246027,0.12315861,"human_impact"
1.35420962323745,0.113025270421559,0.113091623324579,11.9744467665019,0,"log10(area)"
-4.50344051416337,0.303512500716732,0.3037006721078,14.8285497128068,0,"depth"
-0.61035861900799,0.282238667965815,0.282402647251502,2.1613062942162,0.03067169,"eutro"
-0.373923978546211,0.110414571717952,0.110482985126548,3.38444854760139,0.00071321,"log10(RT)"
