"term","estimate","std.error","statistic","p.value"
"(Intercept)",-3.94331699127634,0.70834516971908,-5.56694272771029,2.59247555573276e-08
"human_impact",-0.34178488567626,0.296747500709814,-1.15177005655892,0.249415575466683
"log10(area)",1.48186315479245,0.119350520134346,12.4160594618641,2.13837248563497e-35
"depth",-5.17666342928699,0.328541430232358,-15.7565011682875,6.19701751095322e-56
"eutro",-0.73535179363993,0.277828795109883,-2.64678034308537,0.00812621179395123
"log10(RT)",-0.326736043919999,0.111948116903138,-2.91863814201273,0.00351564065111287
