"estimate","std.error","Adjusted.SE","statistic","p.value","term"
-9.1403381074154,3.72735586659576,3.77770979757886,2.4195448028521,0.0155399,"(Intercept)"
-1.74968157776058,1.14856350011431,1.16408488321367,1.50305325925225,0.1328253,"human_impact"
1.70352620479759,0.568306424908821,0.575985289174279,2.95758630787208,0.0031006,"log10(area)"
-14.7905345592383,3.56135439127471,3.60947946350913,4.09769184414724,4.17e-05,"log10(depth)"
-2.30424075088746,1.43846027540302,1.45789943697886,1.58052105134386,0.1139876,"eutro"
-0.115955906259329,0.460845914428833,0.467126361813205,0.248232417903439,0.8039546,"log10(RT)"
