"estimate","std.error","Adjusted.SE","statistic","p.value","term"
-4.0151711475284,0.711837388449457,0.712255815478353,5.63725990054824,2e-08,"(Intercept)"
-0.631513089981147,0.303566733555823,0.303741934427372,2.07911064756898,0.03760718,"human_impact"
1.42832578841273,0.116766872642083,0.116838665164183,12.2247698260301,0,"log10(area)"
-4.88826004428926,0.319969549350106,0.320165245525165,15.2679283982591,0,"depth"
-0.507657411711756,0.281968678649698,0.282143534229469,1.79928777421096,0.07197317,"eutro"
-0.319338434261586,0.108849244340462,0.108916228936264,2.93196374296486,0.00336826,"log10(RT)"
