"term","estimate","std.error","statistic","p.value"
"(Intercept)",-3.20526139550832,0.493597405532832,-6.49367553309621,8.37670604178261e-11
"human_impact",-2.4012374955532,0.192260057871242,-12.4895286214952,8.51566763252127e-36
"log10(area)",1.76167119699831,0.0918777637889489,19.1740756887055,6.09419154280638e-82
"depth",-5.92182444150832,0.246853643296694,-23.9892122409993,3.60394492630439e-127
"eutro",-1.46529316360223,0.184791286859804,-7.92944942644352,2.20119577380446e-15
"log10(RT)",-0.166150839000525,0.0765906058457554,-2.1693370507492,0.0300571042824083
