"term","estimate","std.error","statistic","p.value"
"(Intercept)",-3.03548657485581,0.495040974317811,-6.13178854344098,8.68965547800779e-10
"human_impact",-2.46508216363626,0.191889863701111,-12.8463386032516,9.01784318857302e-38
"log10(area)",1.79101764104493,0.0918666830507889,19.4958344153425,1.19096270093576e-84
"depth",-6.2293709398157,0.253102597068667,-24.6120388015049,9.3886765305606e-134
"eutro",-1.48629828443932,0.18674117205521,-7.95913546049658,1.73245491128653e-15
"log10(RT)",-0.163077583750046,0.0775071785493301,-2.10403199809749,0.0353756558883849
