"term","estimate","std.error","statistic","p.value"
"(Intercept)",-2.88939787327105,0.487865579057932,-5.92252865809978,3.17028535891168e-09
"human_impact",-2.50717767736429,0.191106180796229,-13.1192914165221,2.55310914901398e-39
"log10(area)",1.73113988660856,0.0908648032788793,19.051820112298,6.34570008289732e-81
"depth",-5.99390366710901,0.248387272454144,-24.1312834103268,1.17405316867365e-128
"eutro",-1.51542958383201,0.186920812398968,-8.10733467495021,5.17421988039463e-16
"log10(RT)",-0.161196285197934,0.0773879545233767,-2.08296350757328,0.0372545500135956
