"term","estimate","std.error","statistic","p.value"
"(Intercept)",-2.812868378795,0.47937256494419,-5.86781260442489,4.41581925378298e-09
"human_impact",-2.37315308248676,0.18953217492508,-12.521109323126,5.72296426024943e-36
"log10(area)",1.66037439830149,0.088918976110889,18.6728915572631,8.22752974270074e-78
"depth",-5.75069346007398,0.242687404472911,-23.6958876072033,3.97546140810805e-124
"eutro",-1.34097980716202,0.183094579802246,-7.32397326349236,2.40734670026077e-13
"log10(RT)",-0.190590102913484,0.0757221154926224,-2.51696748926743,0.0118369750968493
