"term","estimate","std.error","statistic","p.value"
"(Intercept)",-3.11002278446429,0.49391649476075,-6.29665706137384,3.04133107694766e-10
"human_impact",-2.31177250491238,0.189086846325937,-12.2259826626305,2.25834135868746e-34
"log10(area)",1.77049421951722,0.0914790768071211,19.3540892771602,1.88293117547205e-83
"depth",-5.99468864345997,0.248405403224186,-24.1326821625123,1.13501921463499e-128
"eutro",-1.56488100937033,0.184038342817825,-8.50301619439907,1.84727124706409e-17
"log10(RT)",-0.178661053259248,0.0771733919118628,-2.31506026666925,0.0206096341045184
