"term","estimate","std.error","statistic","p.value"
"(Intercept)",-3.18001207227109,0.499424354222259,-6.36735482638456,1.92315928186002e-10
"human_impact",-2.4794368073279,0.194653582362706,-12.7376890639899,3.65048240794734e-37
"log10(area)",1.77547482095434,0.0921410731426393,19.2690920606689,9.7633855706742e-83
"depth",-6.10412568985714,0.250245002177795,-24.3925978010951,2.04928037994888e-131
"eutro",-1.36639318404021,0.187070392550803,-7.3041659100017,2.78991956923726e-13
"log10(RT)",-0.157128266251767,0.0769053896670898,-2.04313724866291,0.0410388534988912
