"term","estimate","std.error","statistic","p.value"
"(Intercept)",-2.74301647346597,0.495202617181562,-5.53918008163568,3.03891034612367e-08
"human_impact",-2.53296983879539,0.192225501723551,-13.1770749254601,1.18912574208501e-39
"log10(area)",1.72775500919623,0.0914256800468926,18.8979180500496,1.18642569077602e-79
"depth",-6.10602963692884,0.251879311633895,-24.2418863118219,8.05238502130038e-130
"eutro",-1.50423710863347,0.186763473503934,-8.05423609023735,7.99767168219522e-16
"log10(RT)",-0.164382027846683,0.0769564432980347,-2.13603982723148,0.0326761676711963
