"term","estimate","std.error","statistic","p.value"
"(Intercept)",-3.35453829669708,0.496098368545554,-6.76184101659479,1.36249170811857e-11
"human_impact",-2.46379499643645,0.195141492108906,-12.6256849315339,1.52409536046408e-36
"log10(area)",1.81178487262865,0.0924402913937749,19.5995149443098,1.56104774121198e-85
"depth",-5.94904115803573,0.247419750065394,-24.0443261156936,9.5703523612111e-128
"eutro",-1.4396583313824,0.185571239571846,-7.75798197341361,8.62914130703348e-15
"log10(RT)",-0.230505004651572,0.0769232070128704,-2.99655999278612,0.0027304450611279
