"term","estimate","std.error","statistic","p.value"
"(Intercept)",-2.67513479994342,0.489017866076916,-5.4704234456797,4.48961604382687e-08
"human_impact",-2.53104155813425,0.191533549439332,-13.2146120903793,7.2257862776717e-40
"log10(area)",1.67940644202874,0.0896980952295485,18.722877422658,3.2226294113826e-78
"depth",-5.83790477913917,0.245071696322189,-23.8212117790389,2.01364991537927e-125
"eutro",-1.41314633193288,0.186844276041514,-7.56323052475475,3.93179884295689e-14
"log10(RT)",-0.196945514116275,0.0761262954823702,-2.5870891637159,0.00967905423151031
