"term","estimate","std.error","statistic","p.value"
"(Intercept)",-3.42997146553464,0.496639156809935,-6.90636535299874,4.97228424114603e-12
"human_impact",-2.34036617583449,0.191185199969726,-12.2413564240594,1.86883024357074e-34
"log10(area)",1.82741523191444,0.0930163337099864,19.6461756664384,6.23364042796901e-86
"depth",-6.09857641979675,0.250062851727004,-24.3881743236881,2.28315846475864e-131
"eutro",-1.36036558583344,0.185699016156791,-7.32564778202617,2.37747468516352e-13
"log10(RT)",-0.197129362526902,0.0779621104348507,-2.52852778647692,0.0114542019350449
