"term","estimate","std.error","statistic","p.value"
"(Intercept)",-2.43001076230816,0.495742040296107,-4.90176455653572,9.49796293414907e-07
"human_impact",-2.36732237612017,0.190525521186946,-12.4252245125593,1.90690324168484e-35
"log10(area)",1.70049488573925,0.0907561454339409,18.7369668203571,2.47330739362132e-78
"depth",-6.11972583609173,0.250780661243778,-24.4027023684369,1.60087157867553e-131
"eutro",-1.69169449983779,0.187401277507281,-9.02712362658287,1.7624326405805e-19
"log10(RT)",-0.211278076819568,0.0758344306667497,-2.7860442145075,0.00533555934867989
