"term","estimate","std.error","statistic","p.value"
"(Intercept)",-2.54256798913049,0.481311756513297,-5.28258027094389,1.27376994364189e-07
"human_impact",-2.45618993962508,0.190903878727753,-12.866108095833,6.98332042932082e-38
"log10(area)",1.65411191550354,0.0891170579666766,18.5611144851983,6.63145809935488e-77
"depth",-5.94006886377076,0.246635141846482,-24.0844383298312,3.63908838997613e-128
"eutro",-1.49939965562146,0.184348523414397,-8.13350510137238,4.17052529922941e-16
"log10(RT)",-0.163684000498644,0.076147604347436,-2.14956204993408,0.0315898729821081
