"term","estimate","std.error","statistic","p.value"
"(Intercept)",-2.58705937105645,0.49374002694723,-5.23971975100359,1.6082063719796e-07
"human_impact",-2.38560207699341,0.19036115047581,-12.5319797187114,4.99012689463678e-36
"log10(area)",1.72147631903166,0.0905714998857768,19.006821364366,1.49756397110765e-80
"depth",-6.0478751728415,0.248205064184568,-24.36644551436,3.88117550903909e-131
"eutro",-1.69007865058219,0.188547277263848,-8.96368632370722,3.14001338743552e-19
"log10(RT)",-0.220680082045761,0.077749933328364,-2.83833146343361,0.00453500616304732
