"term","estimate","std.error","statistic","p.value"
"(Intercept)",-3.31743872051424,0.501589117306797,-6.61385705161766,3.74433331097916e-11
"human_impact",-2.50119155607056,0.191512967872019,-13.0601681121772,5.56048590711229e-39
"log10(area)",1.76244668738138,0.0920891989886169,19.1384734229172,1.20756546517036e-81
"depth",-5.88084336182069,0.246079200307309,-23.8981732485987,3.19965404641647e-126
"eutro",-1.36878588885647,0.186680723818867,-7.33222938531446,2.26355223089309e-13
"log10(RT)",-0.155389904749602,0.0763409561696615,-2.035472340748,0.0418033688724637
