"term","estimate","std.error","statistic","p.value"
"(Intercept)",-2.56240760702213,0.488979565171017,-5.24031634353871,1.60301556483925e-07
"human_impact",-2.45196157864393,0.189635335484308,-12.929877084257,3.05306555684899e-38
"log10(area)",1.62387425084978,0.0889467507426987,18.2567011980825,1.83020128198234e-74
"depth",-5.62831975391246,0.238388137165356,-23.6098986335399,3.04977038570301e-123
"eutro",-1.33725918776352,0.182335937319055,-7.33404071312367,2.23315208467021e-13
"log10(RT)",-0.226473581339959,0.0750765370129154,-3.01656936175678,0.00255652720977609
