"term","estimate","std.error","statistic","p.value"
"(Intercept)",-3.01745972948559,0.500684757333355,-6.02666585169592,1.67376546281485e-09
"human_impact",-2.52726011609353,0.191786202949105,-13.1774865826203,1.1826562341894e-39
"log10(area)",1.74086317341543,0.092175577137234,18.8863821359488,1.47622865783496e-79
"depth",-5.88405560710958,0.247229245195304,-23.7999982666345,3.33990822892833e-125
"eutro",-1.46346937650866,0.185239456099781,-7.90041931304498,2.77966730460129e-15
"log10(RT)",-0.196141496626197,0.0766535118787454,-2.5588063980221,0.0105032216755741
