"term","estimate","std.error","statistic","p.value"
"(Intercept)",-3.09715630886284,0.495206434149994,-6.25427315818101,3.99371476648047e-10
"human_impact",-2.32279429157599,0.189974577421794,-12.2268691058528,2.23383767362986e-34
"log10(area)",1.7518660122396,0.0912173480102724,19.2054039111323,3.335197414154e-82
"depth",-5.97431400375967,0.246923483896655,-24.1950012590139,2.51128763766424e-129
"eutro",-1.44755218652695,0.185867823851119,-7.78807303240632,6.80388529785001e-15
"log10(RT)",-0.183309027356162,0.0758674717463058,-2.41617419345582,0.0156845558421319
