"term","estimate","std.error","statistic","p.value"
"(Intercept)",-2.78248820285121,0.482202627767032,-5.7703712975109,7.90970565783071e-09
"human_impact",-2.2680359206706,0.188057049735157,-12.0603610652443,1.71031457194108e-33
"log10(area)",1.64851157986997,0.0882567274040588,18.6785940104341,7.39411678096366e-78
"depth",-5.69037214225963,0.239359365249319,-23.7733423813707,6.30356143946722e-125
"eutro",-1.49963109755216,0.184541302645034,-8.1262626634684,4.42729107844066e-16
"log10(RT)",-0.172120468242786,0.0758004006189321,-2.27070657723934,0.0231647466000859
