"term","estimate","std.error","statistic","p.value"
"(Intercept)",-3.05223347249995,0.483847108577138,-6.30826023012875,2.82189465978948e-10
"human_impact",-2.32862072237677,0.191469630115283,-12.1618280715052,4.96353584572269e-34
"log10(area)",1.69665243031459,0.0894103700927991,18.976013951778,2.69265988778643e-80
"depth",-5.77030277275047,0.240670950046549,-23.9759005880619,4.96210312512853e-127
"eutro",-1.40812616684598,0.183838594115047,-7.6595786299626,1.86544110173458e-14
"log10(RT)",-0.162080539524553,0.0753673929263105,-2.1505392880317,0.0315125817766894
