"term","estimate","std.error","statistic","p.value"
"(Intercept)",-2.73581578568451,0.489987931273877,-5.58343504210788,2.35813879631405e-08
"human_impact",-2.42846247144559,0.191283619221639,-12.6956112673284,6.25397405341217e-37
"log10(area)",1.71306562489688,0.0906381130625837,18.900058342058,1.13926485347564e-79
"depth",-6.09839999455072,0.251024955402142,-24.2939989164866,2.26859902185738e-130
"eutro",-1.47919935525967,0.186566546162969,-7.92853480799052,2.21746509028555e-15
"log10(RT)",-0.170524122150541,0.0757386294963705,-2.25148148685094,0.0243550581568551
